student_id;all_clicks;active_days;access_frequency;material_clicks;avg_quiz_score;quiz_attempts;avg_assignment_score;assignment_submissions;final_grade;total_time_spent;procrastination_index;late_submission_count;max_burnout_score;avg_burnout_score;spike_count;crash_count;decline_weeks;avg_instability;max_instability;burnout_weeks;total_weeks;burnout_week_ratio;burnout_risk
608164;1200;88;13.63636364;203;96;5;84.66666667;6;85;2400;-1.454545455;6;0;0;0;0;0;0;0;0;;0;0
2701043;986;86;11.43003225;85;92.60855972;5;78.59667122;6;65;1972;-1.118773436;5;0.330471824;0.140499084;0;0;2;0.043477288;0.07145425;2;5;0.4;1
92391;229;23;9.956521739;13;0;0;50.8;5;40;458;91.8;0;0;0;0;0;0;0;0;0;;0;0
576233;2908;156;18.64102564;158;35;3;81.1;10;40;5816;1.785714286;3;0;0;0;0;0;0;0;0;;0;0
528420;661;19;34.78947368;101;24.5;2;0;0;30;1322;-2.5;2;0;0;0;0;0;0;0;0;;0;0
540249;836;100;8.36;200;73.33333333;3;45;6;40;1672;-4.111111111;5;0;0;0;0;0;0;0;0;;0;0
556871;1198;102;11.74509804;29;88;5;84.66666667;6;85;2396;-1.090909091;5;0.682422014;0.265432318;1;1;2;0.028242956;0.039207175;1;5;0.2;0
569277;949;72;13.18055556;25;81.75;4;90;4;65;1898;-1;4;0;0;0;0;0;0;0;0;;0;0
439855;1380;109;12.66055046;102;93;2;87.71428571;7;65;2760;3.4;2;0;0;0;0;0;0;0;0;;0;0
624610;1020;48;21.25;108;0;0;84.4;5;30;2040;2.2;0;0;0;0;0;0;0;0;0;;0;0
632741;938;47;19.95744681;110;0;0;69.33333333;6;65;1876;2.714285714;0;0;0;0;0;0;0;0;0;;0;0
2701318;7060;223;31.7322738;106;0;0;66.60084839;5;65;14120;-2.377416992;3;0.786637144;0.324256093;9;6;19;0.09361599;0.241473972;27;38;0.710526316;1
2699102;1475;74;19.84436659;25;40.27075796;0;69.46362812;3;65;2950;-2.790327914;1;0.564250418;0.250883361;6;4;10;0.047095692;0.095846042;8;21;0.380952381;1
515497;161;18;8.944444444;13;60;2;64.8;5;65;322;-9.75;7;0.306193011;0.104449091;1;0;0;0.011768838;0.0214537;0;3;0;0
591388;1133;101;11.21782178;36;93.25;4;90.625;8;85;2266;0.5;4;0;0;0;0;0;0;0;0;;0;0
625552;1009;96;10.51041667;83;59.25;4;70.25;4;65;2018;-0.25;4;0;0;0;0;0;0;0;0;;0;0
377469;290;37;7.837837838;29;96;5;70.66666667;6;65;580;3.636363636;5;0;0;0;0;0;0;0;0;;0;0
2699803;2410;149;16.22975096;23;80;5;73.90812615;5;65;4819;-1.003438688;6;0.34953297;0.160970439;0;0;2;0.083116023;0.148781899;2;5;0.4;1
2558365;274;25;10.96;26;70;1;62.66666667;6;30;548;-2.428571429;3;0;0;0;0;0;0;0;0;;0;0
635122;658;62;10.61290323;47;100;5;84;6;65;1316;-1.363636364;7;0;0;0;0;0;0;0;0;;0;0
578034;1565;117;13.37606838;185;48;3;78.83333333;6;30;3130;0.333333333;3;0;0;0;0;0;0;0;0;;0;0
2358423;2184;115;18.99130435;172;68;7;68.66666667;6;65;4368;-0.928571429;9;0;0;0;0;0;0;0;0;;0;0
556030;303;20;15.15;41;84;3;88;1;40;606;-1.75;3;0;0;0;0;0;0;0;0;;0;0
2701613;1445;83;17.33948934;60;0;0;73.06723957;5;65;2890;1.732760432;0;0.61498879;0.278687515;6;4;16;0.043119663;0.09992728;11;31;0.35483871;1
581118;828;37;22.37837838;19;96;5;81.375;8;85;1656;33.92307692;0;0;0;0;0;0;0;0;0;;0;0
628119;1179;62;19.01612903;52;92;5;76.6;5;40;2358;-2;6;0;0;0;0;0;0;0;0;;0;0
575703;199;14;14.21428571;18;0;0;82;4;65;398;0.75;0;0;0;0;0;0;0;0;0;;0;0
505235;188;15;12.53333333;34;70;1;90;1;30;376;-2;2;0;0;0;0;0;0;0;0;;0;0
237274;2025;164;12.34756098;41;0;0;72.4;5;65;4050;1.6;0;0.393880901;0.278146073;7;5;19;0.026670154;0.056319221;8;36;0.222222222;0
2698776;2102;123;17.07461298;61;0;0;63.6429716;5;30;4205;1.831852392;2;0.696408149;0.253765157;7;2;17;0.046212028;0.085883709;14;36;0.388888889;1
2702425;8825;185;47.90944263;133;98.30502431;5;78.55372772;5;85;17649;-1.241586119;6;0.410912967;0.176477465;1;0;1;0.092964033;0.169892685;2;5;0.4;1
587547;89;6;14.83333333;2;0;0;72;4;30;178;-8;2;0;0;0;0;0;0;0;0;;0;0
578820;727;33;22.03030303;22;57.33333333;3;80.4;5;65;1454;-0.875;4;0;0;0;0;0;0;0;0;;0;0
441540;667;26;25.65384615;39;70.5;2;80.6;5;65;1334;-1.285714286;3;0;0;0;0;0;0;0;0;;0;0
645835;1219;79;15.43037975;51;75;3;69.33333333;3;30;2438;-9;5;0;0;0;0;0;0;0;0;;0;0
634816;1316;65;20.24615385;115;84;4;91.25;4;30;2632;-2;5;0;0;0;0;0;0;0;0;;0;0
471925;713;80;8.9125;115;96;5;66.16666667;6;65;1426;-2;7;0;0;0;0;0;0;0;0;;0;0
155963;452;37;12.21621622;51;90.5;4;89.75;4;85;904;0;4;0;0;0;0;0;0;0;0;;0;0
50476;237;10;23.7;19;0;0;87.8;5;85;474;7.666666667;0;0;0;0;0;0;0;0;0;;0;0
608564;104;6;17.33333333;2;73.33333333;3;61.33333333;3;40;208;-1.666666667;3;0;0;0;0;0;0;0;0;;0;0
510556;3503;115;30.46086957;108;100;5;77.2;5;65;7006;-1.5;5;0.076461169;0.044204003;0;0;0;0.085592318;0.148051948;0;4;0;0
347864;201;33;6.090909091;1;90;2;68.33333333;3;30;402;-1.8;4;0;0;0;0;0;0;0;0;;0;0
569864;362;29;12.48275862;14;64;5;64.16666667;6;65;724;-0.363636364;5;0;0;0;0;0;0;0;0;;0;0
548764;1641;32;51.28125;60;87.54545455;11;72.5;8;40;3282;1.45;6;0;0;0;0;0;0;0;0;;0;0
685952;138;21;6.571428571;16;56;1;0;0;40;276;-3;1;0;0;0;0;0;0;0;0;;0;0
91040;446;32;13.9375;14;36.66666667;3;60;1;30;892;-2;3;0;0;0;0;0;0;0;0;;0;0
2009239;1412;73;19.34246575;115;0;0;84;5;65;2824;2.4;0;0;0;0;0;0;0;0;0;;0;0
532531;248;21;11.80952381;28;26.5;2;56.6;5;65;496;-3.142857143;5;0;0;0;0;0;0;0;0;;0;0
2700067;5070;196;25.87966126;104;0;0;73.57701069;4;30;10141;-0.810968986;1;0.723019776;0.328898995;11;5;14;0.067467194;0.14056024;20;31;0.64516129;1
682226;197;14;14.07142857;8;89;1;84;1;30;394;-1.5;1;0;0;0;0;0;0;0;0;;0;0
2242290;595;24;24.79166667;106;80;1;72;2;40;1190;0;1;0;0;0;0;0;0;0;0;;0;0
555346;798;75;10.64;104;100;5;87.83333333;6;65;1596;-1.909090909;6;0;0;0;0;0;0;0;0;;0;0
651423;1661;94;17.67021277;61;84;4;90.75;4;85;3322;3.75;4;0;0;0;0;0;0;0;0;;0;0
2702100;672;41;17.60969281;30;0;0;63.3034105;4;65;1344;-1.790328785;1;0.567802095;0.26351506;5;3;9;0.038950305;0.079192435;9;21;0.428571429;1
523583;287;15;19.13333333;44;0;0;70.5;4;30;574;17.25;1;0;0;0;0;0;0;0;0;;0;0
554193;1519;115;13.20869565;193;81;5;73;4;40;3038;-0.4;5;0;0;0;0;0;0;0;0;;0;0
600635;2083;120;17.35833333;163;0;0;65.6;5;65;4166;5;0;0;0;0;0;0;0;0;0;;0;0
1563203;3;2;1.5;0;0;0;90.33333333;3;40;6;56.33333333;0;0;0;0;0;0;0;0;0;;0;0
500395;21;1;21;0;80;1;70.5;2;30;42;-3.333333333;3;0;0;0;0;0;0;0;0;;0;0
542010;70;3;23.33333333;5;100;2;45.5;2;30;140;-3;2;0;0;0;0;0;0;0;0;1;0;0
2701501;627;60;10.81877017;25;88;5;61.94338492;5;65;1253;-1.604238115;6;0.69656087;0.231433019;1;1;1;0.040504472;0.064914971;2;5;0.4;1
535799;1936;112;17.28571429;192;85.42857143;7;90.4;5;65;3872;-1.769230769;9;0;0;0;0;0;0;0;0;;0;0
543482;574;20;28.7;73;63;1;38;1;30;1148;0;1;0;0;0;0;0;0;0;0;;0;0
2475591;1969;87;22.63218391;106;0;0;72.6;5;65;3938;1.4;0;0;0;0;0;0;0;0;0;;0;0
40419;704;40;17.6;61;67;1;72.57142857;7;30;1408;2.444444444;1;0;0;0;0;0;0;0;0;;0;0
572752;254;19;13.36842105;22;92;5;77.33333333;6;65;508;2.272727273;5;0;0;0;0;0;0;0;0;;0;0
496315;13;4;3.25;0;0;0;58.5;4;40;26;73.25;0;0;0;0;0;0;0;0;0;;0;0
447516;491;38;12.92105263;103;84;5;69;6;65;982;-0.181818182;5;0;0;0;0;0;0;0;0;;0;0
619927;15173;239;63.48535565;31;91.25;4;93.875;8;65;30346;3.5;4;0;0;0;0;0;0;0;0;;0;0
675477;1360;49;27.75510204;55;77.75;4;58;2;65;2720;-3;5;0;0;0;0;0;0;0;0;;0;0
108118;396;23;17.2173913;34;90;4;85.75;4;65;792;-0.875;4;0;0;0;0;0;0;0;0;;0;0
521160;1522;99;15.37373737;203;42.8;5;61.5;6;65;3044;0.083333333;5;0;0;0;0;0;0;0;0;;0;0
627343;1497;98;15.2755102;111;96.5;4;86.25;4;65;2994;-1.875;5;0;0;0;0;0;0;0;0;;0;0
626210;1109;72;15.40277778;33;0;0;89.33333333;3;40;2218;4.666666667;0;0;0;0;0;0;0;0;0;;0;0
598202;116;7;16.57142857;30;0;0;65;1;40;232;6;0;0;0;0;0;0;0;0;0;;0;0
405426;356;40;8.9;49;64.6;5;63.5;4;40;712;-1.111111111;5;0;0;0;0;0;0;0;0;;0;0
551836;471;59;7.983050847;4;92;5;66.83333333;6;65;942;-1;5;0;0;0;0;0;0;0;0;;0;0
365631;1266;84;15.07142857;69;100;5;73.83333333;6;65;2532;-2.636363636;7;0;0;0;0;0;0;0;0;;0;0
2585285;2766;125;22.128;287;76.85714286;7;73.33333333;6;65;5532;-0.071428571;7;0;0;0;0;0;0;0;0;;0;0
468623;157;4;39.25;7;56;1;0;0;30;314;-3;1;0;0;0;0;0;0;0;0;;0;0
2702627;2106;125;16.848;42;0;0;69;6;40;4212;2.166666667;2;0.69616334;0.235930682;8;2;19;0.045683327;0.083116883;15;41;0.365853659;1
471018;163;6;27.16666667;7;30;1;85;1;40;326;-0.666666667;1;0;0;0;0;0;0;0;0;;0;0
551000;546;41;13.31707317;12;0;0;37.25;4;40;1092;-6.75;1;0;0;0;0;0;0;0;0;;0;0
596112;52;3;17.33333333;11;0;0;0;0;30;104;0;0;0;0;0;0;0;0;0;0;;0;0
610731;84;8;10.5;8;90;2;66;1;40;168;-2.666666667;2;0;0;0;0;0;0;0;0;;0;0
2376628;313;22;14.22727273;35;80;5;73.33333333;6;65;626;-2.454545455;7;0.312683153;0.104823906;1;0;0;0.012494593;0.034020576;0;3;0;0
536852;445;55;8.090909091;22;76;5;56.2;5;40;890;-0.1;6;0;0;0;0;0;0;0;0;;0;0
381917;2522;179;14.08938547;75;92;5;77.16666667;6;85;5044;0.636363636;5;0;0;0;0;0;0;0;0;;0;0
513687;2691;78;34.5;223;65.5;2;77.6;5;30;5382;-1.25;3;0;0;0;0;0;0;0;0;;0;0
392281;891;75;11.88;90;84;5;69.66666667;6;40;1782;-3.272727273;9;0.407819449;0.218578481;1;1;1;0.051805473;0.091324551;3;5;0.6;1
2702138;4702;164;28.66575672;93;0;0;81.81759853;5;85;9404;-2.576956913;2;0.748835576;0.309267007;9;5;17;0.080826263;0.182590775;22;35;0.628571429;1
599432;64;7;9.142857143;15;0;0;60;1;30;128;0;0;0;0;0;0;0;0;0;0;;0;0
1522631;3374;205;16.45853659;276;0;0;64.83333333;6;40;6748;6.857142857;0;0;0;0;0;0;0;0;0;;0;0
558415;1031;110;9.372727273;98;76;7;68;6;65;2062;-2.642857143;11;0;0;0;0;0;0;0;0;;0;0
2699033;1846;92;20.20808359;31;76.79442603;4;69.68348427;6;65;3692;-0.185251806;4;0.377471313;0.193067402;2;1;4;0.0771348;0.134242472;5;11;0.454545455;1
2699163;736;81;9.077498906;22;82.74654031;4;56.04442825;4;40;1472;-4.369850817;5;0.437439877;0.237799103;1;1;1;0.089022408;0.157364176;3;5;0.6;1
555994;324;21;15.42857143;13;84;5;61.4;5;40;648;-1.7;6;0;0;0;0;0;0;0;0;;0;0
679939;482;42;11.47619048;44;89.66666667;9;78.66666667;9;65;964;9.722222222;6;0;0;0;0;0;0;0;0;;0;0
280054;207;12;17.25;14;0;0;71.5;2;40;414;8;0;0;0;0;0;0;0;0;0;;0;0
524076;22;2;11;1;0;0;60;1;40;44;1;0;0;0;0;0;0;0;0;0;;0;0
531643;3134;218;14.37614679;24;96;5;88.2;5;85;6268;-1.1;5;0;0;0;0;0;0;0;0;;0;0
2701177;1304;141;9.593022314;41;26.83290404;2;71.37624528;5;65;2609;-0.397471588;3;0.672848996;0.276225088;5;4;13;0.042119366;0.105511315;13;26;0.5;1
288086;426;33;12.90909091;16;0;0;61.8;5;65;852;-6.2;3;0;0;0;0;0;0;0;0;;0;0
622117;34;3;11.33333333;4;0;0;60.75;4;30;68;-1.25;2;0;0;0;0;0;0;0;0;;0;0
603325;2457;118;20.8220339;123;96;4;92.75;8;85;4914;1.384615385;4;0;0;0;0;0;0;0;0;;0;0
614477;2177;88;24.73863636;289;65.25;4;59.25;4;40;4354;-2;6;0;0;0;0;0;0;0;0;;0;0
2699430;606;56;11.47807934;11;95.87663031;3;73.23566566;5;40;1211;9.986686668;3;0.699804009;0.27073218;2;1;1;0.038505091;0.071354331;2;5;0.4;1
2701701;2075;103;20.20489016;64;0;0;75.38220063;5;65;4149;2.192674283;1;0.691672282;0.269710371;7;4;16;0.050266023;0.167090524;11;33;0.333333333;1
152153;500;31;16.12903226;32;73.33333333;3;36.5;4;30;1000;-5.714285714;5;0.040689862;0.020344931;0;0;0;0.039393939;0.078787879;0;2;0;0
556175;225;29;7.75862069;14;80;5;57.66666667;6;65;450;-1.363636364;6;0;0;0;0;0;0;0;0;;0;0
544063;171;25;6.84;21;47.75;4;0;0;40;342;-2.5;4;0;0;0;0;0;0;0;0;;0;0
563888;574;47;12.21276596;34;0;0;37.83333333;6;30;1148;-1.666666667;2;0;0;0;0;0;0;0;0;;0;0
607073;1345;83;16.20481928;57;0;0;55.83333333;6;65;2690;2;1;0;0;0;0;0;0;0;0;;0;0
683420;956;55;17.38181818;117;0;0;72.6;5;65;1912;-0.4;1;0;0;0;0;0;0;0;0;;0;0
2094546;468;30;15.6;52;63;1;62.66666667;6;30;936;22.85714286;2;0;0;0;0;0;0;0;0;;0;0
635774;443;26;17.03846154;81;100;4;66.66666667;6;65;886;-3.2;7;0;0;0;0;0;0;0;0;;0;0
524711;247;47;5.255319149;21;0;0;65.8;5;65;494;4.833333333;0;0;0;0;0;0;0;0;0;;0;0
2701855;2016;97;20.91323004;35;0;0;77.85390945;5;65;4033;0.555034681;2;0.742774351;0.323900513;9;6;19;0.049787999;0.169839382;16;35;0.457142857;1
329689;1102;96;11.47916667;120;47.75;4;49.5;4;40;2204;-4.375;7;0;0;0;0;0;0;0;0;;0;0
554174;1360;105;12.95238095;81;91.28571429;7;84;6;85;2720;0.071428571;7;0;0;0;0;0;0;0;0;;0;0
234740;4647;204;22.77941176;426;76.55555556;9;89;7;30;9294;-1.529411765;12;0;0;0;0;0;0;0;0;;0;0
905042;3004;166;18.09638554;166;0;0;76.4;5;65;6008;0.2;1;0.734034279;0.296177557;12;5;13;0.063285241;0.161038961;16;35;0.457142857;1
557358;1534;73;21.01369863;130;56.85714286;7;74.16666667;6;40;3068;0.714285714;7;0;0;0;0;0;0;0;0;;0;0
614601;257;25;10.28;8;100;4;82.6;5;65;514;-1.444444444;5;0;0;0;0;0;0;0;0;;0;0
406000;1214;63;19.26984127;42;0;0;69;5;65;2428;0.8;1;0;0;0;0;0;0;0;0;;0;0
464525;955;115;8.304347826;136;88;5;72.5;6;65;1910;-2.909090909;8;0;0;0;0;0;0;0;0;;0;0
236875;201;40;5.025;2;0;0;46.4;5;65;402;-5;4;0.666560518;0.239020462;5;3;8;0.007033588;0.020619274;3;21;0.142857143;0
568686;242;29;8.344827586;27;0;0;58;2;40;484;0;0;0;0;0;0;0;0;0;0;;0;0
621656;2567;85;30.2;216;77.25;4;74.5;4;65;5134;-0.75;4;0;0;0;0;0;0;0;0;;0;0
315909;421;38;11.07894737;9;0;0;55.4;5;40;842;2;1;0;0;0;0;0;0;0;0;;0;0
109782;154;22;7;11;90;2;68.66666667;3;30;308;-3.6;3;0;0;0;0;0;0;0;0;;0;0
2698969;1443;92;15.78149268;56;0;0;71.00464026;5;65;2886;-2.45276248;3;0.709285451;0.268745993;7;2;13;0.050508484;0.102149523;13;27;0.481481481;1
543571;37;4;9.25;3;0;0;0;0;30;74;0;0;0;0;0;0;0;0;0;0;;0;0
2520539;1968;102;19.29411765;113;68.75;4;71.5;4;65;3936;-0.375;5;0;0;0;0;0;0;0;0;;0;0
607642;169;14;12.07142857;30;92;5;60.8;5;65;338;-3.2;7;0;0;0;0;0;0;0;0;;0;0
2701993;6650;210;31.66793166;216;65.82279545;4;68.48522945;6;65;13299;1.70655962;4;0.475475869;0.184420707;2;1;3;0.068968909;0.110434784;7;12;0.583333333;1
612119;1276;54;23.62962963;83;89.75;4;76;4;65;2552;-3.375;7;0;0;0;0;0;0;0;0;;0;0
2701023;1835;88;20.98491454;20;0;0;68.98315693;4;65;3670;-0.728833245;2;0.718513223;0.315802252;7;5;15;0.070098955;0.151379136;20;29;0.689655172;1
2687739;31;1;31;2;0;0;0;0;30;62;0;0;0;0;0;0;0;0;0;0;;0;0
2702951;2430;122;20.40407642;94;34.87050261;2;65.51803971;5;65;4860;-2.785874629;4;0.525768893;0.255672961;4;2;10;0.041308823;0.092696057;9;23;0.391304348;1
584632;10;2;5;3;0;0;0;0;40;20;0;0;0;0;0;0;0;0;0;0;;0;0
1797168;316;41;7.707317073;35;100;5;51.2;5;65;632;-1.7;6;0;0;0;0;0;0;0;0;;0;0
2699121;1409;112;12.57048416;70;69.41676824;5;78.10093157;5;65;2819;-4.54315737;8;0.339302961;0.149048908;0;0;2;0.060032334;0.088744712;2;5;0.4;1
631715;1550;78;19.87179487;65;95.36363636;11;89.66666667;6;65;3100;32.05882353;4;0;0;0;0;0;0;0;0;;0;0
2702504;231;11;20.98567599;6;0;0;69.96468052;1;40;462;0.999117013;0;0.335777947;0.155371808;0;0;2;0.072342657;0.110713185;2;5;0.4;1
520349;79;15;5.266666667;9;0;0;51.55555556;9;65;158;0.444444444;2;0;0;0;0;0;0;0;0;;0;0
588775;7067;259;27.28571429;58;0;0;82.8;5;65;14134;1.2;0;0.745725197;0.273677001;7;2;21;0.083034994;0.208755284;23;39;0.58974359;1
2699748;607;43;14.28827839;100;90.6855839;4;60.94563368;4;40;1215;-2.354354245;4;0.545352447;0.243254927;1;1;2;0.042038308;0.059035691;3;5;0.6;1
592625;1503;92;16.33695652;304;67;1;81.28571429;7;85;3006;-3.333333333;7;0;0;0;0;0;0;0;0;;0;0
157752;368;29;12.68965517;24;0;0;49.6;5;40;736;-1;1;0;0;0;0;0;0;0;0;;0;0
528551;1945;110;17.68181818;184;0;0;85.83333333;6;65;3890;2.714285714;0;0;0;0;0;0;0;0;0;;0;0
607835;1267;84;15.08333333;120;83.75;4;91.125;8;65;2534;0.333333333;4;0;0;0;0;0;0;0;0;;0;0
330966;224;23;9.739130435;11;71;2;70;2;30;448;-0.75;2;0;0;0;0;0;0;0;0;;0;0
2701594;3106;156;20.29312719;103;0;0;69.46774005;3;40;6212;21.70629957;1;0.692635225;0.298951772;16;10;27;0.037609009;0.115148765;20;57;0.350877193;1
308707;500;39;12.82051282;27;0;0;58.66666667;3;30;1000;1.333333333;0;0;0;0;0;0;0;0;0;;0;0
586128;2531;195;12.97948718;171;0;0;87;6;65;5062;3.714285714;0;0;0;0;0;0;0;0;0;;0;0
2702224;1839;86;21.47833682;13;0;0;68.14704477;4;65;3679;-0.56108381;2;0.699050262;0.314513492;6;5;14;0.074198386;0.162826141;20;28;0.714285714;1
342017;219;27;8.111111111;3;100;2;79.5;2;40;438;-1;2;0;0;0;0;0;0;0;0;;0;0
612439;368;19;19.36842105;23;78;1;85.25;4;40;736;1.166666667;1;0;0;0;0;0;0;0;0;;0;0
2699217;2584;81;31.84250947;99;0;0;65.27643413;4;30;5167;-3.939758144;2;0.67661444;0.313894154;7;4;13;0.054421845;0.128113985;13;25;0.52;1
2699354;1968;87;22.6151435;51;4.967852372;0;59.96130622;4;40;3935;-9.088364505;4;0.667190649;0.2812612;6;2;12;0.066780627;0.215007915;11;24;0.458333333;1
2503273;2499;49;51;145;0;0;64.16666667;6;65;4998;2.714285714;0;0;0;0;0;0;0;0;0;;0;0
2164944;286;21;13.61904762;16;72;5;69.66666667;6;40;572;7.909090909;5;0;0;0;0;0;0;0;0;;0;0
548504;429;67;6.402985075;39;80;5;85.5;6;85;858;-2.909090909;7;0.389685683;0.205466408;1;1;1;0.026416534;0.045507425;1;5;0.2;0
467230;679;49;13.85714286;61;95;4;69.1;10;85;1358;-1.133333333;6;0;0;0;0;0;0;0;0;;0;0
1671022;3848;201;19.14427861;54;90.5;4;88.75;4;85;7696;13.125;5;0;0;0;0;0;0;0;0;;0;0
554712;174;18;9.666666667;28;0;0;31.25;4;30;348;-5.75;3;0;0;0;0;0;0;0;0;;0;0
2701990;1170;57;20.66793926;56;0;0;62.87273465;5;65;2339;0.34260264;0;0.480708533;0.249523214;6;4;9;0.04191723;0.101985063;9;25;0.36;1
540682;1997;98;20.37755102;66;96;5;84;5;65;3994;-0.5;6;0;0;0;0;0;0;0;0;;0;0
597235;755;47;16.06382979;60;0;0;73.5;4;40;1510;5.6;0;0;0;0;0;0;0;0;0;;0;0
2455578;1083;77;14.06493506;126;92;5;75.83333333;6;65;2166;-1;5;0;0;0;0;0;0;0;0;;0;0
408581;762;52;14.65384615;130;90;4;81;6;85;1524;-2.9;6;0;0;0;0;0;0;0;0;;0;0
592310;2126;111;19.15315315;79;87.75;4;96.25;4;85;4252;-0.875;4;0;0;0;0;0;0;0;0;;0;0
536270;379;40;9.475;13;90;2;76;2;30;758;0.75;2;0.303981276;0.125683729;1;0;1;0.014790282;0.024242424;0;5;0;0
2340230;2084;146;14.2739726;98;0;0;67.125;8;30;4168;4.777777778;0;0;0;0;0;0;0;0;0;;0;0
648311;719;28;25.67857143;65;0;0;80.6;5;40;1438;2;0;0;0;0;0;0;0;0;0;;0;0
2700887;1757;102;17.30200602;34;0;0;72.9188999;5;65;3514;-1.170025896;2;0.703843819;0.280745731;6;4;16;0.048841052;0.090769353;16;31;0.516129032;1
679457;305;25;12.2;26;0;0;65;2;40;610;-1;1;0;0;0;0;0;0;0;0;;0;0
1715237;742;95;7.810526316;61;86.25;4;0;0;85;1484;-2;4;0;0;0;0;0;0;0;0;;0;0
134025;2896;197;14.70050761;380;89.88888889;9;86.625;8;30;5792;0.722222222;10;0;0;0;0;0;0;0;0;;0;0
585433;147;7;21;60;0;0;82.25;4;65;294;-0.25;1;0;0;0;0;0;0;0;0;;0;0
2701002;5969;229;26.04232309;62;0;0;58.48712362;5;65;11938;-0.368317288;1;0.715798054;0.293317347;10;5;17;0.073720472;0.142364308;23;38;0.605263158;1
2700518;1475;79;18.69911193;39;0;0;61.51116234;4;65;2950;-2.017601664;1;0.695462009;0.300291554;8;5;15;0.047384965;0.158593336;12;31;0.387096774;1
596305;716;68;10.52941176;34;100;5;91;6;85;1432;-0.909090909;5;0;0;0;0;0;0;0;0;;0;0
2701039;3068;171;18.63187469;108;0;0;74.0856863;5;65;6135;0.162045655;0;0.689984436;0.278471552;9;4;18;0.050718197;0.11202677;15;37;0.405405405;1
2699093;1154;77;15.01705729;58;0;0;73.46843565;5;65;2308;-2.479107747;2;0.691006354;0.305886981;7;6;13;0.040351277;0.076481702;12;28;0.428571429;1
475149;1145;54;21.2037037;104;86.83333333;6;74.2;5;65;2290;8.090909091;5;0;0;0;0;0;0;0;0;;0;0
2700980;2145;115;18.75132256;123;0;0;75.38569891;5;65;4290;-1.378656;1;0.693422555;0.291457406;6;4;15;0.050935849;0.094728127;16;29;0.551724138;1
2700436;2816;116;25.10679095;205;0;0;69.80858197;3;40;5633;-5.991585909;2;0.709311991;0.293332863;7;4;10;0.07956448;0.202925969;15;26;0.576923077;1
2702145;1455;84;17.55556781;63;0;0;62.65747951;8;40;2910;-3.383577284;5;0.530362192;0.277121621;8;6;16;0.050409724;0.107621021;17;36;0.472222222;1
588493;2491;166;15.0060241;60;77;3;73.44444444;9;40;4982;1.461538462;4;0;0;0;0;0;0;0;0;;0;0
551550;3014;164;18.37804878;287;88.57142857;7;86.5;6;65;6028;-1.357142857;9;0;0;0;0;0;0;0;0;;0;0
612327;2597;176;14.75568182;88;69.75;4;81.625;8;65;5194;1;4;0;0;0;0;0;0;0;0;;0;0
687256;10;3;3.333333333;2;0;0;1;1;30;20;0;0;0;0;0;0;0;0;0;0;;0;0
2699617;3934;220;19.67163498;178;0;0;76.3371623;5;85;7867;-2.365320314;1;0.683616179;0.280827529;8;5;19;0.053321892;0.125476762;17;38;0.447368421;1
180976;4525;145;31.20689655;198;82;4;75.75;4;65;9050;-1.375;6;0;0;0;0;0;0;0;0;;0;0
365893;194;17;11.41176471;16;0;0;53.125;8;30;388;-0.375;1;0;0;0;0;0;0;0;0;;0;0
539385;672;58;11.5862069;40;96;5;60.66666667;6;65;1344;-3.727272727;8;0.391238984;0.178342844;1;1;0;0.023897111;0.044524955;1;4;0.25;0
586876;337;37;9.108108108;25;0;0;75.33333333;6;65;674;3.142857143;0;0;0;0;0;0;0;0;0;;0;0
2702107;6500;236;27.50400726;101;0;0;72.36839726;5;65;13000;0.881008934;0;0.749165074;0.32689485;12;5;19;0.086720941;0.273626533;25;39;0.641025641;1
684736;47;5;9.4;2;0;0;1;1;30;94;12;0;0;0;0;0;0;0;0;0;;0;0
2702496;269;20;13.8417648;11;0;0;50.34536233;5;65;539;3.530927535;0;0.607429897;0.246907599;2;2;6;0.026606577;0.058027485;5;13;0.384615385;1
579614;3382;104;32.51923077;103;66.25;4;85.66666667;3;65;6764;-2.428571429;5;0;0;0;0;0;0;0;0;;0;0
532274;325;28;11.60714286;56;70;4;60.8;5;40;650;-0.333333333;4;0;0;0;0;0;0;0;0;;0;0
492613;1274;93;13.69892473;119;64.33333333;9;75.57142857;7;30;2548;-1.117647059;10;0;0;0;0;0;0;0;0;;0;0
633130;353;31;11.38709677;34;88;5;66;6;65;706;-1;5;0;0;0;0;0;0;0;0;;0;0
619941;3449;87;39.64367816;109;84;5;75.83333333;6;65;6898;-0.636363636;5;0;0;0;0;0;0;0;0;;0;0
1563696;581;45;12.91111111;56;0;0;75.6;5;65;1162;0.6;1;0;0;0;0;0;0;0;0;;0;0
2701495;900;76;11.87061679;90;85.66338794;5;70.0917547;6;40;1800;-3.073904808;8;0.404563644;0.21732405;1;1;1;0.049376515;0.083869875;3;5;0.6;1
493451;277;16;17.3125;8;70;2;73;2;40;554;-5;4;0.319377313;0.108843858;1;0;0;0.020278437;0.046982496;0;3;0;0
226374;379;58;6.534482759;10;92;5;71.2;5;40;758;-1.6;5;0.031299894;0.018611445;0;0;0;0.036037386;0.060606061;0;3;0;0
502207;192;17;11.29411765;13;0;0;47.5;4;30;384;1;0;0;0;0;0;0;0;0;0;;0;0
652754;36;2;18;3;0;0;0;0;30;72;0;0;0;0;0;0;0;0;0;0;;0;0
